timestamp_s,value,is_anomaly
1396310400,18.324918539200002,0
1396310700,21.970327182,0
1396311000,18.6248060317,0
1396311300,21.953683975900002,0
1396311600,21.909119730300002,0
1396311900,21.1752724156,0
1396312200,20.637691848299998,0
1396312500,20.311228201,0
1396312800,21.4644061815,0
1396313100,19.1577580865,0
1396313400,19.8707248499,0
1396313700,20.4775598775,0
1396314000,19.644761903499997,0
1396314300,19.7099458164,0
1396314600,19.32113867,0
1396314900,20.2569272667,0
1396315200,21.4022981121,0
1396315500,18.806113512,0
1396315800,21.737732155,0
1396316100,20.756350615,0
1396316400,21.2930928507,0
1396316700,20.2247627705,0
1396317000,21.1180668057,0
1396317300,18.064801589400002,0
1396317600,21.2735216991,0
1396317900,18.1605554363,0
1396318200,21.559653505500002,0
1396318500,21.967850989000002,0
1396318800,19.1762698487,0
1396319100,18.8412742251,0
1396319400,21.0614534554,0
1396319700,19.012105363699998,0
1396320000,21.4622495327,0
1396320300,18.4113703686,0
1396320600,18.5038207855,0
1396320900,21.9166062204,0
1396321200,20.6953555931,0
1396321500,21.3875488977,0
1396321800,19.2973175094,0
1396322100,20.7059349981,0
1396322400,20.3769673092,0
1396322700,20.4126004805,0
1396323000,20.7301298382,0
1396323300,20.3014366925,0
1396323600,19.7162494772,0
1396323900,19.1036907775,0
1396324200,21.0743253237,0
1396324500,18.90508972,0
1396324800,20.7694172246,0
1396325100,18.933331290599998,0
1396325400,20.5013206798,0
1396325700,20.9883130685,0
1396326000,18.8748555556,0
1396326300,18.2397732034,0
1396326600,18.523894972,0
1396326900,20.4239878691,0
1396327200,21.3977856249,0
1396327500,18.1799872849,0
1396327800,20.9366050362,0
1396328100,19.3652745838,0
1396328400,19.9141134797,0
1396328700,21.7154381994,0
1396329000,19.327886018900003,0
1396329300,19.8613477358,0
1396329600,18.054729659,0
1396329900,18.32639488,0
1396330200,19.034366364500002,0
1396330500,18.1114089633,0
1396330800,20.525501304200002,0
1396331100,19.7055934272,0
1396331400,20.1925808109,0
1396331700,18.6985887436,0
1396332000,19.1837281177,0
1396332300,20.6552978994,0
1396332600,21.861210894499997,0
1396332900,18.2016670944,0
1396333200,21.5615372834,0
1396333500,20.3075248052,0
1396333800,20.255678267,0
1396334100,20.0011141408,0
1396334400,18.2775763436,0
1396334700,18.3595074069,0
1396335000,20.4036480226,0
1396335300,19.363834285699998,0
1396335600,21.669072266300002,0
1396335900,19.626362149400002,0
1396336200,18.5731258348,0
1396336500,20.858875334,0
1396336800,19.1734136858,0
1396337100,20.1018812294,0
1396337400,20.791331142,0
1396337700,21.6010564448,0
1396338000,21.1687647792,0
1396338300,20.7054442715,0
1396338600,20.7185327296,0
1396338900,21.7836985761,0
1396339200,19.18329639,0
1396339500,18.0044483768,0
1396339800,19.0878182376,0
1396340100,18.8715655185,0
1396340400,20.6473383405,0
1396340700,20.5348463991,0
1396341000,20.3738455308,0
1396341300,18.0649737728,0
1396341600,20.9151122178,0
1396341900,19.2941216499,0
1396342200,20.660223956,0
1396342500,20.226313714,0
1396342800,65.8611405858,0
1396343100,63.0302372326,0
1396343400,62.484097008199996,0
1396343700,72.5086493303,0
1396344000,73.6902065723,0
1396344300,70.037117436,0
1396344600,62.6067039621,0
1396344900,66.6675701497,0
1396345200,71.11357312140001,0
1396345500,71.8055640225,0
1396345800,62.8077732632,0
1396346100,61.2004177763,0
1396346400,80.8923669521,0
1396346700,75.3743726513,0
1396347000,73.7895502667,0
1396347300,70.0401687311,0
1396347600,78.2254467929,0
1396347900,83.04985941380002,0
1396348200,84.70244315020001,0
1396348500,78.62036163350001,0
1396348800,77.8244398065,0
1396349100,71.1600751028,0
1396349400,78.3585058799,0
1396349700,75.7372753055,0
1396350000,81.2238795072,0
1396350300,77.7503038366,0
1396350600,75.3897172594,0
1396350900,73.0783277372,0
1396351200,76.5764629427,0
1396351500,73.1050394445,0
1396351800,74.3813691059,0
1396352100,87.270594266,0
1396352400,78.631022969,0
1396352700,80.02688857449999,0
1396353000,85.462029081,0
1396353300,87.4015277934,0
1396353600,81.2258430721,0
1396353900,84.8975816393,0
1396354200,77.1383791217,0
1396354500,76.7996330352,0
1396354800,78.3491276245,0
1396355100,82.6608040633,0
1396355400,82.8155689476,0
1396355700,76.9513783572,0
1396356000,74.0424011556,0
1396356300,82.0197980953,0
1396356600,73.9643499385,0
1396356900,81.15837307550001,0
1396357200,83.0748113079,0
1396357500,83.1898135942,0
1396357800,84.0353804376,0
1396358100,85.9451189649,0
1396358400,79.9801440289,0
1396358700,83.6639028756,0
1396359000,81.8871061425,0
1396359300,74.96824233939999,0
1396359600,72.3936556697,0
1396359900,76.5342895319,0
1396360200,79.069558052,0
1396360500,81.85404542399999,0
1396360800,85.5952405193,0
1396361100,75.13632475060001,0
1396361400,74.0052442161,0
1396361700,87.411483207,0
1396362000,73.7251739718,0
1396362300,79.65203364060001,0
1396362600,81.36511394770001,0
1396362900,80.65811895899999,0
1396363200,73.3729924398,0
1396363500,72.9089308274,0
1396363800,73.68419782810001,0
1396364100,81.3654972106,0
1396364400,80.7087433908,0
1396364700,75.73912557,0
1396365000,82.2035971074,0
1396365300,85.1202628705,0
1396365600,72.664565771,0
1396365900,79.969311384,0
1396366200,83.0281695156,0
1396366500,76.03626087800001,0
1396366800,76.9235960111,0
1396367100,81.817420993,0
1396367400,86.3661355722,0
1396367700,84.9579751205,0
1396368000,81.32992735180001,0
1396368300,83.6833868117,0
1396368600,77.837010076,0
1396368900,82.2552905191,0
1396369200,79.4587528969,0
1396369500,75.0388341085,0
1396369800,83.2276525846,0
1396370100,80.903278863,0
1396370400,77.7377960544,0
1396370700,86.5812608049,0
1396371000,72.3348070021,0
1396371300,77.0522224794,0
1396371600,72.91007436699999,0
1396371900,84.264404702,0
1396372200,83.2336873041,0
1396372500,77.301605816,0
1396372800,82.810574636,0
1396373100,78.3349655385,0
1396373400,84.1000283683,0
1396373700,79.2669081653,0
1396374000,78.5964454643,0
1396374300,86.9556452568,0
1396374600,76.0140364089,0
1396374900,73.9271290519,0
1396375200,32.541069676999996,0
1396375500,35.0036528779,0
1396375800,31.218164974,0
1396376100,29.1970296814,0
1396376400,30.9715477642,0
1396376700,32.0379564364,0
1396377000,29.836301513899997,0
1396377300,33.0118478573,0
1396377600,35.185589334,0
1396377900,31.691126561599997,0
1396378200,31.070256797600003,0
1396378500,31.3645006458,0
1396378800,20.675853745,0
1396379100,24.117064411399998,0
1396379400,22.018417728899998,0
1396379700,21.8949881621,0
1396380000,23.1154111547,0
1396380300,22.140308511199997,0
1396380600,23.064084675,0
1396380900,20.4352782588,0
1396381200,23.805479274,0
1396381500,24.3734563718,0
1396381800,23.0664676646,0
1396382100,24.4364540208,0
1396382400,19.052266531,0
1396382700,20.3874964675,0
1396383000,20.8970001315,0
1396383300,20.8147930581,0
1396383600,20.0763872062,0
1396383900,19.816793503,0
1396384200,18.9514709689,0
1396384500,20.0365768371,0
1396384800,19.0982584695,0
1396385100,21.4399615536,0
1396385400,19.2873712803,0
1396385700,18.671883266400002,0
1396386000,20.306469931400002,0
1396386300,20.4787472917,0
1396386600,21.5907929231,0
1396386900,20.4054044467,0
1396387200,19.4749565997,0
1396387500,21.3138653021,0
1396387800,20.257888878,0
1396388100,18.405043275,0
1396388400,20.3606665222,0
1396388700,21.735908084600002,0
1396389000,19.6792596563,0
1396389300,19.2773926158,0
1396389600,18.5917087417,0
1396389900,18.6236436294,0
1396390200,19.7500277702,0
1396390500,20.4022866972,0
1396390800,18.3400511748,0
1396391100,21.779162288800002,0
1396391400,21.0407141725,0
1396391700,20.366028299,0
1396392000,21.3342158778,0
1396392300,18.3383349354,0
1396392600,19.9264665624,0
1396392900,20.540072055,0
1396393200,21.3187040278,0
1396393500,21.1379359427,0
1396393800,19.1119457862,0
1396394100,21.7676992721,0
1396394400,18.5009348615,0
1396394700,21.504662575,0
1396395000,21.8879626784,0
1396395300,18.712206145,0
1396395600,20.8922748015,0
1396395900,18.1646290126,0
1396396200,19.6254586634,0
1396396500,20.0689857004,0
1396396800,20.3225809036,0
1396397100,21.743748993,0
1396397400,20.6890027492,0
1396397700,19.9251118049,0
1396398000,21.2387001451,0
1396398300,21.8021312838,0
1396398600,18.0882645947,0
1396398900,21.930085089000002,0
1396399200,18.344528556300002,0
1396399500,21.2575471171,0
1396399800,19.1213390102,0
1396400100,18.528718631,0
1396400400,19.759422558900003,0
1396400700,20.5758263178,0
1396401000,19.5238073801,0
1396401300,18.2182616331,0
1396401600,20.3978445586,0
1396401900,21.6096131044,0
1396402200,19.5328614638,0
1396402500,18.865331110499998,0
1396402800,19.7703093837,0
1396403100,18.1934508442,0
1396403400,21.2819503379,0
1396403700,21.305363243800002,0
1396404000,20.3520018537,0
1396404300,19.4124115558,0
1396404600,21.1991334578,0
1396404900,20.2187480992,0
1396405200,21.303729234200002,0
1396405500,20.5258351703,0
1396405800,21.1376218929,0
1396406100,20.3942519729,0
1396406400,19.6565642729,0
1396406700,21.831783439699997,0
1396407000,20.164455299500002,0
1396407300,20.4203580742,0
1396407600,18.8819505577,0
1396407900,20.5026031577,0
1396408200,20.2864305979,0
1396408500,18.7393535918,0
1396408800,18.238348389400002,0
1396409100,20.4174372789,0
1396409400,21.0547690774,0
1396409700,20.0936054837,0
1396410000,18.9070905013,0
1396410300,20.6660879068,0
1396410600,18.3204229064,0
1396410900,19.767334819200002,0
1396411200,18.6534670336,0
1396411500,18.7378362042,0
1396411800,18.8091757966,0
1396412100,19.5468282282,0
1396412400,18.2046008225,0
1396412700,19.5911737637,0
1396413000,20.0468297885,0
1396413300,19.9331771399,0
1396413600,19.5311364016,0
1396413900,21.3565864323,0
1396414200,18.5813067697,0
1396414500,20.0227869751,0
1396414800,18.2481656678,0
1396415100,18.2846227155,0
1396415400,20.295463398699997,0
1396415700,20.2640736996,0
1396416000,21.5121340514,0
1396416300,20.2314947026,0
1396416600,21.8391640816,0
1396416900,18.194779393599998,0
1396417200,18.3920307391,0
1396417500,18.176263446300002,0
1396417800,18.741107401300003,0
1396418100,20.1650804438,0
1396418400,20.5822887257,0
1396418700,18.1823406318,0
1396419000,21.7838835594,0
1396419300,21.368661506600002,0
1396419600,19.1864499286,0
1396419900,18.308750120899997,0
1396420200,18.679548292899998,0
1396420500,18.507777655,0
1396420800,18.4931351172,0
1396421100,20.0742467547,0
1396421400,18.98338977,0
1396421700,19.4325588661,0
1396422000,21.9580213335,0
1396422300,20.7372569957,0
1396422600,21.795922668200003,0
1396422900,18.5702262201,0
1396423200,19.5285578993,0
1396423500,20.2189272131,0
1396423800,18.3070322476,0
1396424100,18.0167497745,0
1396424400,20.6817373352,0
1396424700,20.5672780672,0
1396425000,19.64315524,0
1396425300,19.9585763041,0
1396425600,19.6617720024,0
1396425900,18.0960201794,0
1396426200,19.3414864249,0
1396426500,18.7083290216,0
1396426800,18.3936967564,0
1396427100,21.8268817356,0
1396427400,20.3974389002,0
1396427700,20.9146251369,0
1396428000,19.2614549731,0
1396428300,19.572588518,0
1396428600,18.9476959756,0
1396428900,18.3878626839,0
1396429200,63.6348302692,0
1396429500,72.04619101600001,0
1396429800,70.4146229505,0
1396430100,68.6382327134,0
1396430400,67.661222271,0
1396430700,73.7451062577,0
1396431000,62.1891952898,0
1396431300,65.01617106,0
1396431600,65.95915480859999,0
1396431900,71.8409910461,0
1396432200,74.6981988342,0
1396432500,64.4731190007,0
1396432800,83.4092498258,0
1396433100,82.73126524189999,0
1396433400,73.3266828114,0
1396433700,76.0376416447,0
1396434000,76.19812293140001,0
1396434300,85.0219847755,0
1396434600,72.64744230939999,0
1396434900,82.24293171149999,0
1396435200,75.026670924,0
1396435500,81.1831077664,0
1396435800,76.3585707867,0
1396436100,78.81614352359999,0
1396436400,84.809857643,0
1396436700,84.3574491455,0
1396437000,85.34759431100001,0
1396437300,72.5161539423,0
1396437600,82.5743719955,0
1396437900,73.7943592394,0
1396438200,78.1811785058,0
1396438500,80.292750153,0
1396438800,77.9731687654,0
1396439100,79.831904092,0
1396439400,87.4167544151,0
1396439700,73.7184961573,0
1396440000,82.7079279693,0
1396440300,78.2420122436,0
1396440600,74.0392029944,0
1396440900,74.45034046810001,0
1396441200,87.08374365629999,0
1396441500,85.9703355987,0
1396441800,86.408856161,0
1396442100,87.75908698389999,0
1396442400,75.2426465846,0
1396442700,77.5938049625,0
1396443000,82.6082554734,0
1396443300,79.645151629,0
1396443600,78.6753459182,0
1396443900,77.7063259942,0
1396444200,81.4809299935,0
1396444500,81.1900045795,0
1396444800,74.5654253469,0
1396445100,79.52874591930001,0
1396445400,80.83614308770001,0
1396445700,81.1051211179,0
1396446000,75.343628275,0
1396446300,83.8562119539,0
1396446600,72.3858087526,0
1396446900,77.65866713439999,0
1396447200,84.4793471733,0
1396447500,81.0183976671,0
1396447800,76.17494234739999,0
1396448100,83.1152601855,0
1396448400,81.0743633503,0
1396448700,84.7358302362,0
1396449000,83.75638247970001,0
1396449300,81.7578021897,0
1396449600,79.8070118845,0
1396449900,74.1273557268,0
1396450200,76.1776715824,0
1396450500,78.7018136983,0
1396450800,81.5880053397,0
1396451100,80.2185555779,0
1396451400,76.6102169502,0
1396451700,72.1027375317,0
1396452000,79.93906012810001,0
1396452300,76.5692807448,0
1396452600,83.7529287755,0
1396452900,72.3824453662,0
1396453200,81.3564639513,0
1396453500,87.06275198969999,0
1396453800,74.7898302845,0
1396454100,79.5456282066,0
1396454400,73.4626108206,0
1396454700,82.0107531352,0
1396455000,80.8083517372,0
1396455300,78.5176976331,0
1396455600,80.3418780869,0
1396455900,86.3450287527,0
1396456200,75.14056456680001,0
1396456500,72.36089325409999,0
1396456800,85.7864734448,0
1396457100,81.2337173492,0
1396457400,86.25036968639999,0
1396457700,81.5509669965,0
1396458000,84.96254481369998,0
1396458300,78.8747435258,0
1396458600,83.9977266455,0
1396458900,86.6086302125,0
1396459200,81.1539362564,0
1396459500,74.8925336503,0
1396459800,76.300732541,0
1396460100,75.1782843619,0
1396460400,75.9496832768,0
1396460700,76.902617659,0
1396461000,80.88210952930001,0
1396461300,81.4078348108,0
1396461600,31.529592328699998,0
1396461900,32.738686705,0
1396462200,29.322073894099997,0
1396462500,29.361839079699998,0
1396462800,29.899702805500002,0
1396463100,32.1156898212,0
1396463400,30.1695601511,0
1396463700,30.6130143047,0
1396464000,31.36199613,0
1396464300,33.9959366664,0
1396464600,28.8887121232,0
1396464900,32.956018121999996,0
1396465200,23.1565655888,0
1396465500,23.73797659380001,0
1396465800,24.338731831799997,0
1396466100,20.2502164524,0
1396466400,20.848949857,0
1396466700,24.130046073699997,0
1396467000,22.21416194,0
1396467300,22.6893648177,0
1396467600,23.1303606038,0
1396467900,23.2022171153,0
1396468200,24.334195671999996,0
1396468500,24.6263320391,0
1396468800,21.3817647034,0
1396469100,19.6084578376,0
1396469400,22.0354655754,0
1396469700,18.6336086424,0
1396470000,19.378506940799998,0
1396470300,22.1076916334,0
1396470600,19.481360209400002,0
1396470900,19.3357865082,0
1396471200,18.9977609727,0
1396471500,21.9509214959,0
1396471800,20.4802383839,0
1396472100,21.1963623054,0
1396472400,19.047255564300002,0
1396472700,21.1331160084,0
1396473000,21.1410142346,0
1396473300,19.3427939344,0
1396473600,19.7370155903,0
1396473900,18.9291871167,0
1396474200,22.011394011100002,0
1396474500,20.6812058271,0
1396474800,21.842518711900002,0
1396475100,19.3057671297,0
1396475400,21.2289759056,0
1396475700,21.1645390097,0
1396476000,20.786558555,0
1396476300,21.883543944,0
1396476600,19.5930125873,0
1396476900,18.5406512398,0
1396477200,20.7066947888,0
1396477500,20.9373197413,0
1396477800,20.3197305165,0
1396478100,18.845345744,0
1396478400,20.0370408677,0
1396478700,19.2672377454,0
1396479000,19.728787574400002,0
1396479300,20.6006319326,0
1396479600,20.9848872936,0
1396479900,18.9325331103,0
1396480200,19.6250687305,0
1396480500,19.0803089982,0
1396480800,18.7981350027,0
1396481100,21.1376065193,0
1396481400,21.641165081700002,0
1396481700,19.4846690791,0
1396482000,21.0091486776,0
1396482300,21.5921260477,0
1396482600,21.3886026634,0
1396482900,18.734849953,0
1396483200,21.825167526100007,0
1396483500,19.5067057617,0
1396483800,19.3569626447,0
1396484100,18.2497253091,0
1396484400,19.9446946164,0
1396484700,18.4360544626,0
1396485000,18.9941592837,0
1396485300,19.2677704871,0
1396485600,21.235305294,0
1396485900,21.501954601599998,0
1396486200,19.2098652698,0
1396486500,21.434792485,0
1396486800,21.4289237495,0
1396487100,21.058603801500002,0
1396487400,18.586780456099998,0
1396487700,20.7612913876,0
1396488000,21.7800962583,0
1396488300,20.7301619151,0
1396488600,19.3264673964,0
1396488900,20.0023172697,0
1396489200,20.5829001734,0
1396489500,20.0422816349,0
1396489800,18.4798117669,0
1396490100,19.2482561786,0
1396490400,21.2095841222,0
1396490700,21.4456721844,0
1396491000,18.549200130899997,0
1396491300,21.8095470096,0
1396491600,19.3152904714,0
1396491900,20.6492549549,0
1396492200,21.007300583800003,0
1396492500,21.2477849386,0
1396492800,21.7829988089,0
1396493100,19.2516781921,0
1396493400,21.4340258182,0
1396493700,18.5267476137,0
1396494000,20.8201636254,0
1396494300,20.9679109181,0
1396494600,20.7108929648,0
1396494900,19.0092589445,0
1396495200,21.4921725881,0
1396495500,18.6754338535,0
1396495800,18.2145391661,0
1396496100,20.8698599624,0
1396496400,19.901902860899998,0
1396496700,21.396392079800002,0
1396497000,19.533588564200002,0
1396497300,18.673114354000003,0
1396497600,21.3457687699,0
1396497900,20.1956385266,0
1396498200,18.756783169600002,0
1396498500,20.881535994300002,0
1396498800,20.044454554,0
1396499100,20.417251929000003,0
1396499400,19.8435933528,0
1396499700,21.3148359353,0
1396500000,21.3182508627,0
1396500300,20.8375552873,0
1396500600,18.4216055096,0
1396500900,21.3554154476,0
1396501200,20.6840519221,0
1396501500,20.788096664,0
1396501800,19.4519313616,0
1396502100,21.5171182246,0
1396502400,20.901486400899998,0
1396502700,18.4503618661,0
1396503000,19.6311121376,0
1396503300,21.545521447800002,0
1396503600,18.1887868068,0
1396503900,21.845666478600002,0
1396504200,20.7166502733,0
1396504500,20.525503910599998,0
1396504800,19.082237025999998,0
1396505100,18.995167155,0
1396505400,21.768232878000003,0
1396505700,19.1930898169,0
1396506000,21.1020211869,0
1396506300,19.5724871928,0
1396506600,18.5570162831,0
1396506900,18.0428611908,0
1396507200,20.1770293481,0
1396507500,21.9031152742,0
1396507800,19.4765447752,0
1396508100,19.428769336,0
1396508400,19.3763664714,0
1396508700,20.0821753492,0
1396509000,19.7626595337,0
1396509300,21.5196585069,0
1396509600,20.0220831669,0
1396509900,20.0310313528,0
1396510200,18.5534863789,0
1396510500,21.9309581636,0
1396510800,18.9998915635,0
1396511100,18.2934562698,0
1396511400,20.6525849959,0
1396511700,20.3814654806,0
1396512000,19.660582616,0
1396512300,19.6887689355,0
1396512600,21.1402556842,0
1396512900,18.7828505604,0
1396513200,21.2810132758,0
1396513500,20.5949884556,0
1396513800,19.6758790951,0
1396514100,19.832114466300002,0
1396514400,19.0265888287,0
1396514700,21.0084573308,0
1396515000,20.0514989692,0
1396515300,19.283418170999997,0
1396515600,69.3062815743,0
1396515900,74.7419885479,0
1396516200,67.1195670033,0
1396516500,73.7214030506,0
1396516800,65.892229023,0
1396517100,61.9443648142,0
1396517400,63.9776926466,0
1396517700,66.89425394930001,0
1396518000,64.1870350289,0
1396518300,61.203087719799996,0
1396518600,73.6440209134,0
1396518900,72.6767599927,0
1396519200,81.36037543270001,0
1396519500,72.4444825244,0
1396519800,71.7080427028,0
1396520100,70.88922571180001,0
1396520400,81.0769330098,0
1396520700,84.2550995499,0
1396521000,76.52191594060001,0
1396521300,71.68906322939999,0
1396521600,77.7923365778,0
1396521900,75.2538712038,0
1396522200,75.6572828259,0
1396522500,79.4830512869,0
1396522800,82.9984928733,0
1396523100,73.32703963649999,0
1396523400,72.1340270307,0
1396523700,87.3818291339,0
1396524000,75.26931166119998,0
1396524300,72.4241206681,0
1396524600,74.5877772339,0
1396524900,72.1875855883,0
1396525200,77.799360468,0
1396525500,84.3293979799,0
1396525800,76.9951517289,0
1396526100,78.632292903,0
1396526400,82.710017111,0
1396526700,80.046134355,0
1396527000,85.6801912192,0
1396527300,85.7535429158,0
1396527600,72.0719808425,0
1396527900,84.3474024146,0
1396528200,79.2764915187,0
1396528500,87.7160629225,0
1396528800,79.6360351582,0
1396529100,87.6849867241,0
1396529400,83.9722220476,0
1396529700,75.88650494,0
1396530000,80.5949722319,0
1396530300,87.8530804308,0
1396530600,85.6999168065,0
1396530900,73.5402164118,0
1396531200,83.2819594805,0
1396531500,77.5106663483,0
1396531800,72.0944093782,0
1396532100,78.4368661375,0
1396532400,75.73788929060001,0
1396532700,85.08148387029999,0
1396533000,77.37871439199999,0
1396533300,85.2199214123,0
1396533600,72.0061105621,0
1396533900,76.9214139953,0
1396534200,75.855002214,0
1396534500,75.7334423974,0
1396534800,73.0874775489,0
1396535100,74.9903886151,0
1396535400,80.8849104561,0
1396535700,76.6580974001,0
1396536000,78.6745399581,0
1396536300,78.0261246518,0
1396536600,86.010350105,0
1396536900,86.4806327145,0
1396537200,79.8865446283,0
1396537500,77.28175329310001,0
1396537800,73.7081036594,0
1396538100,87.2536084274,0
1396538400,72.9629306675,0
1396538700,76.761667522,0
1396539000,76.7683222358,0
1396539300,77.1256801646,0
1396539600,74.6278730579,0
1396539900,84.5297714012,0
1396540200,73.9592557758,0
1396540500,82.1577178248,0
1396540800,73.9813943827,0
1396541100,73.1284297946,0
1396541400,86.55070588129999,0
1396541700,75.04191618029999,0
1396542000,85.1398390042,0
1396542300,80.7139389667,0
1396542600,73.245563682,0
1396542900,87.2870034716,0
1396543200,75.95123284520001,0
1396543500,85.7541608773,0
1396543800,74.7008166667,0
1396544100,85.6629216411,0
1396544400,72.21163327720001,0
1396544700,80.1884565127,0
1396545000,84.3110488953,0
1396545300,86.95669488850002,0
1396545600,86.5472009452,0
1396545900,85.113965229,0
1396546200,86.21102848950001,0
1396546500,75.1874861014,0
1396546800,76.5469193374,0
1396547100,76.62346697529999,0
1396547400,78.03283293140001,0
1396547700,78.2931006616,0
1396548000,32.285147879,0
1396548300,29.823224759499997,0
1396548600,33.2239722692,0
1396548900,29.872420116,0
1396549200,30.7859683746,0
1396549500,32.02140268780001,0
1396549800,33.8972130855,0
1396550100,33.5325966545,0
1396550400,32.9314135582,0
1396550700,29.796943146700002,0
1396551000,32.30108401010001,0
1396551300,29.359651974499997,0
1396551600,21.8505858334,0
1396551900,22.012552848200002,0
1396552200,20.338354133,0
1396552500,21.3874655124,0
1396552800,24.4413082726,0
1396553100,24.432272742800002,0
1396553400,21.7384240105,0
1396553700,20.3530873716,0
1396554000,20.9623441783,0
1396554300,21.9171345123,0
1396554600,24.406051708099998,0
1396554900,20.792570664,0
1396555200,21.559360636999997,0
1396555500,18.8771634548,0
1396555800,22.451230767600002,0
1396556100,19.9951009404,0
1396556400,21.607360412,0
1396556700,19.8352528372,0
1396557000,21.0029314688,0
1396557300,19.2184976525,0
1396557600,19.0301018667,0
1396557900,22.2743104484,0
1396558200,22.190682984000002,0
1396558500,22.067072514299998,0
1396558800,20.6001420725,0
1396559100,21.3349915423,0
1396559400,18.3638732119,0
1396559700,19.431984069600002,0
1396560000,19.347235551700003,0
1396560300,20.6411856275,0
1396560600,19.5170654354,0
1396560900,18.683278411099998,0
1396561200,20.4837204194,0
1396561500,21.3595718017,0
1396561800,19.622230700899998,0
