timestamp_s,value,is_anomaly
1396310400,21.5980110405,0
1396310700,19.3213920476,0
1396311000,21.399938142,0
1396311300,18.373915683699998,0
1396311600,18.1674987959,0
1396311900,20.0161807325,0
1396312200,18.2386488933,0
1396312500,19.5699592049,0
1396312800,21.5871124675,0
1396313100,18.9659321448,0
1396313400,20.8239031005,0
1396313700,19.209461569600002,0
1396314000,18.179680220999998,0
1396314300,20.2267623256,0
1396314600,21.3394139621,0
1396314900,19.6378737934,0
1396315200,20.4691753058,0
1396315500,21.6000943906,0
1396315800,21.1587780509,0
1396316100,18.7755055976,0
1396316400,20.9335358375,0
1396316700,20.0075721006,0
1396317000,20.9838672315,0
1396317300,19.978062202100002,0
1396317600,18.5118326564,0
1396317900,20.279637786800002,0
1396318200,19.9685359696,0
1396318500,20.0716869346,0
1396318800,21.5156098146,0
1396319100,21.579348186799997,0
1396319400,19.8141484271,0
1396319700,19.8229281651,0
1396320000,20.0607478355,0
1396320300,20.0783571133,0
1396320600,21.8015485767,0
1396320900,20.5976018695,0
1396321200,19.109827979600002,0
1396321500,20.1261471878,0
1396321800,20.5088943316,0
1396322100,20.5590868841,0
1396322400,20.341016905,0
1396322700,18.710944618499997,0
1396323000,18.1343727563,0
1396323300,19.3513722095,0
1396323600,19.7100886182,0
1396323900,18.2472169583,0
1396324200,21.2598693521,0
1396324500,19.37630975,0
1396324800,21.6545309847,0
1396325100,18.6176404314,0
1396325400,18.2277398277,0
1396325700,19.9292644175,0
1396326000,18.7565173473,0
1396326300,21.7495971023,0
1396326600,18.041213593800002,0
1396326900,19.6504787002,0
1396327200,21.7069910854,0
1396327500,19.5376728269,0
1396327800,18.3724371224,0
1396328100,19.2115797714,0
1396328400,19.9920415753,0
1396328700,18.7406067494,0
1396329000,19.8662468206,0
1396329300,21.3453727831,0
1396329600,21.490471880799998,0
1396329900,18.197042938800003,0
1396330200,18.6436134322,0
1396330500,19.1011605431,0
1396330800,20.3794634036,0
1396331100,19.443979035199998,0
1396331400,21.376163653800003,0
1396331700,20.8666874731,0
1396332000,18.4018240925,0
1396332300,20.49823001,0
1396332600,18.452050501400002,0
1396332900,19.020142678499997,0
1396333200,18.7114825341,0
1396333500,18.6922477968,0
1396333800,20.4655820991,0
1396334100,20.2544196902,0
1396334400,18.7041126112,0
1396334700,21.9606912217,0
1396335000,19.687346929500002,0
1396335300,18.3882773126,0
1396335600,18.4822760678,0
1396335900,20.3355748549,0
1396336200,21.9162776135,0
1396336500,20.2878044065,0
1396336800,21.7961659065,0
1396337100,19.776531403,0
1396337400,19.743364414600002,0
1396337700,20.0000294373,0
1396338000,20.7897018326,0
1396338300,19.4704638658,0
1396338600,21.455544130699998,0
1396338900,18.1171255391,0
1396339200,19.7590567801,0
1396339500,20.0439673999,0
1396339800,20.4281289531,0
1396340100,19.1042876495,0
1396340400,19.7099198839,0
1396340700,19.9381510009,0
1396341000,20.7476399147,0
1396341300,21.0941767389,0
1396341600,20.9513093094,0
1396341900,19.3663322092,0
1396342200,21.997802091999997,0
1396342500,21.3946612471,0
1396342800,64.7363178748,0
1396343100,63.85343895720001,0
