timestamp_s,value,is_anomaly
1396310400,18.090486228499998,0
1396310700,20.359842585899997,0
1396311000,21.105469847200002,0
1396311300,21.1515852522,0
1396311600,18.1371405424,0
1396311900,21.6256605306,0
1396312200,21.6738066877,0
1396312500,20.2455614926,0
1396312800,19.9283327955,0
1396313100,18.1794698523,0
1396313400,20.24781657,0
1396313700,19.637516327100002,0
1396314000,21.0912256296,0
1396314300,19.6155342675,0
1396314600,20.7343233333,0
1396314900,18.405632585,0
1396315200,18.5318090831,0
1396315500,18.5588407626,0
1396315800,18.1821019992,0
1396316100,20.165315437100002,0
1396316400,21.1758709042,0
1396316700,20.4416448148,0
1396317000,20.2998195422,0
1396317300,20.722495713599997,0
1396317600,19.3585812923,0
1396317900,19.447816286600002,0
1396318200,19.2570803929,0
1396318500,20.848435731400002,0
1396318800,18.6465613427,0
1396319100,18.0521011213,0
1396319400,20.3847857869,0
1396319700,21.7695254589,0
1396320000,20.437631667999998,0
1396320300,21.1316866118,0
1396320600,20.6911628379,0
1396320900,19.9897466141,0
1396321200,20.873569607100002,0
1396321500,21.2964164954,0
1396321800,18.8989265767,0
1396322100,19.3445219219,0
1396322400,18.89490293,0
1396322700,19.8086918224,0
1396323000,21.5402582037,0
1396323300,19.3808284033,0
1396323600,19.4978675565,0
1396323900,21.441468938699998,0
1396324200,20.061497323,0
1396324500,20.1417959986,0
1396324800,21.4432048133,0
1396325100,19.9621069481,0
1396325400,20.7262301385,0
1396325700,18.3425786635,0
1396326000,18.7145268525,0
1396326300,19.6175048029,0
1396326600,19.979356271300002,0
1396326900,21.862934804899997,0
1396327200,21.882606532199997,0
1396327500,21.4047883499,0
1396327800,19.2623953411,0
1396328100,21.856113163299998,0
1396328400,20.7573634587,0
1396328700,19.571760511300003,0
1396329000,20.8066996679,0
1396329300,18.066090919100002,0
1396329600,18.5846187291,0
1396329900,21.3187428462,0
1396330200,20.5822945475,0
1396330500,19.4567788052,0
1396330800,20.0026665609,0
1396331100,21.620568598600002,0
1396331400,20.5263124379,0
1396331700,19.5925971357,0
1396332000,18.4813066296,0
1396332300,19.174987206500003,0
1396332600,21.9133609312,0
1396332900,19.7494522514,0
1396333200,19.8873578554,0
1396333500,19.9943921296,0
1396333800,21.5364160918,0
