timestamp_ms,value,is_anomaly
1309478401000,0.0819647355164,0
1309482001000,0.0989722357526,0
1309485601000,0.0653139485883,0
1309489201000,0.0706628339533,0
1309492801000,0.102490196078,0
1309496401000,0.123394648829,0
1309500001000,0.153045112782,0
1309503601000,0.148321513002,0
1309507201000,0.218257756563,0
1309510801000,0.226597938144,0
1309514401000,0.174045801527,0
1309518001000,0.159901960784,0
1309521601000,0.145626477541,0
1309525201000,0.143828571429,0
1309528801000,0.136604651163,0
1309532401000,0.134952494062,0
1309536001000,0.112707774799,0
1309539601000,0.103763277693,0
1309543201000,0.0987147766323,0
1309546801000,0.0916247582205,0
1309550401000,0.0804951690821,0
1309554001000,0.0845783926219,0
1309557601000,0.0866643159379,0
1309561201000,0.0988316679477,0
1309564801000,0.11795614722,0
1309568401000,0.0909769230769,0
1309572001000,0.0843243243243,0
1309575601000,0.0694744820616,0
1309579201000,0.0712875751503,0
1309582801000,0.0738199181446,0
1309586401000,0.113498134328,0
1309590001000,0.141458064516,0
1309593601000,0.189128787879,0
1309597201000,0.151339712919,0
1309600801000,0.155231143552,0
1309604401000,0.14298245614,0
1309608001000,0.144218181818,0
1309611601000,0.143366500829,0
1309615201000,0.152361516035,0
1309618801000,0.143050228311,0
1309622401000,0.102183828611,0
1309626001000,0.0924731182796,0
1309629601000,0.0764556962025,0
1309633201000,0.0743530192435,0
1309636801000,0.0709893842887,0
1309640401000,0.0571908831909,0
1309644001000,0.0629096362955,0
1309647601000,0.065544768069,0
1309651201000,0.0567160161507,0
1309654801000,0.0587607170694,0
1309658401000,0.0598788546256,0
1309662001000,0.0512832369942,0
1309665601000,0.0591086065574,0
1309669201000,0.0691399082569,0
1309672801000,0.091963099631,0
1309676401000,0.124621212121,0
1309680001000,0.218095238095,0
1309683601000,0.172130325815,0
1309687201000,0.142936288089,0
1309690801000,0.147341389728,0
1309694401000,0.123138297872,0
1309698001000,0.123795986622,0
1309701601000,0.121458797327,0
1309705201000,0.114387596899,0
1309708801000,0.0894912891986,0
1309712401000,0.0797851697852,0
1309716001000,0.0724256756757,0
1309719601000,0.0671052631579,0
1309723201000,0.0625718496684,0
1309726801000,0.0512057335582,0
1309730401000,0.050217721519,0
1309734001000,0.0530833333333,0
1309737601000,0.0454658136745,0
1309741201000,0.0482011892963,0
1309744801000,0.0424707080998,0
1309748401000,0.0361947700631,0
