timestamp_ms,value,is_anomaly
1392720600000,1.806,0
1392720900000,1.828,0
1392721200000,1.7719999999999998,0
1392721500000,1.766,0
1392721800000,2.0,0
1392722100000,1.73,0
1392722400000,1.794,0
1392722700000,1.672,0
1392723000000,1.766,0
1392723300000,1.726,0
1392723600000,1.9380000000000002,0
1392723900000,1.732,0
1392724200000,1.734,0
1392724500000,1.696,0
1392724800000,1.8,0
1392725100000,1.734,0
1392725400000,1.99,0
1392725700000,1.7719999999999998,0
1392726000000,1.794,0
1392726300000,1.806,0
1392726600000,1.8,0
1392726900000,1.766,0
1392727200000,1.966,0
1392727500000,1.8259999999999998,0
1392727800000,1.706,0
1392728100000,1.766,0
1392728400000,1.8,0
1392728700000,1.8,0
1392729000000,1.9340000000000002,0
1392729300000,1.86,0
1392729600000,1.764,0
1392729900000,1.704,0
1392730200000,1.8259999999999998,0
1392730500000,1.8,0
1392730800000,1.966,0
1392731100000,1.7619999999999998,0
1392731400000,1.806,0
1392731700000,1.8019999999999998,0
1392732000000,1.794,0
1392732300000,2.006,0
1392732600000,2.226,0
1392732900000,1.96,0
1392733200000,1.8980000000000001,0
1392733500000,1.966,0
1392733800000,1.8359999999999999,0
1392734100000,1.766,0
1392734400000,1.966,0
1392734700000,1.766,0
1392735000000,1.798,0
1392735300000,1.766,0
1392735600000,1.892,0
1392735900000,1.706,0
1392736200000,1.994,0
1392736500000,1.8,0
1392736800000,1.8,0
1392737100000,1.7719999999999998,0
1392737400000,1.9,0
1392737700000,1.76,0
1392738000000,1.972,0
1392738300000,1.734,0
1392738600000,1.732,0
1392738900000,1.794,0
1392739200000,1.734,0
1392739500000,1.734,0
1392739800000,1.9680000000000002,0
1392740100000,1.7,0
1392740400000,1.838,0
1392740700000,1.828,0
1392741000000,1.7,0
1392741300000,1.7,0
1392741600000,1.97,0
1392741900000,1.76,0
1392742200000,1.798,0
1392742500000,1.734,0
1392742800000,1.6680000000000001,0
1392743100000,1.766,0
1392743400000,1.926,0
1392743700000,1.8319999999999999,0
1392744000000,1.666,0
1392744300000,1.736,0
1392744600000,1.794,0
1392744900000,1.7380000000000002,0
1392745200000,1.966,0
1392745500000,1.828,0
1392745800000,1.666,0
1392746100000,1.806,0
1392746400000,1.798,0
1392746700000,1.7919999999999998,0
1392747000000,1.906,0
1392747300000,1.8,0
1392747600000,1.766,0
1392747900000,1.86,0
1392748200000,1.764,0
1392748500000,1.7919999999999998,0
1392748800000,1.97,0
