timestamp_ms,value,is_anomaly
1393195800000,5.836,0
1393196100000,6.0120000000000005,0
1393196400000,6.468,0
1393196700000,6.902,0
1393197000000,6.0420000000000025,0
1393197300000,5.822,0
1393197600000,5.824,0
1393197900000,5.8660000000000005,0
1393198200000,6.024,0
1393198500000,6.25,0
1393198800000,5.617999999999999,0
1393199100000,5.626,0
1393199400000,6.256,0
1393199700000,5.774,0
1393200000000,6.1560000000000015,0
1393200300000,6.037999999999999,0
1393200600000,6.047999999999999,0
1393200900000,5.834,0
1393201200000,6.886,0
1393201500000,6.65,0
1393201800000,6.2520000000000024,0
1393202100000,5.803999999999999,0
1393202400000,6.263999999999999,0
1393202700000,5.827999999999999,0
1393203000000,6.2520000000000024,0
1393203300000,6.25,0
1393203600000,6.02,0
1393203900000,5.827999999999999,0
1393204200000,6.6679999999999975,0
1393204500000,5.834,0
1393204800000,6.2520000000000024,0
1393205100000,6.87,0
1393205400000,6.4639999999999995,0
1393205700000,5.622000000000001,0
1393206000000,6.2520000000000024,0
1393206300000,5.818,0
1393206600000,6.058,0
1393206900000,6.0420000000000025,0
1393207200000,6.044,0
1393207500000,5.827999999999999,0
1393207800000,6.02,0
1393208100000,6.466,0
1393208400000,6.706,0
1393208700000,6.0420000000000025,0
1393209000000,5.836,0
1393209300000,5.814,0
1393209600000,5.87,0
1393209900000,5.827999999999999,0
1393210200000,5.836,0
1393210500000,5.837999999999999,0
1393210800000,6.89,0
1393211100000,6.877999999999999,0
1393211400000,6.25,0
1393211700000,6.0420000000000025,0
1393212000000,5.836,0
1393212300000,5.827999999999999,0
1393212600000,5.836,0
1393212900000,5.834,0
1393213200000,5.787999999999999,0
1393213500000,5.654,0
1393213800000,6.01,0
1393214100000,5.862,0
1393214400000,5.834,0
1393214700000,5.806,0
1393215000000,5.87,0
1393215300000,5.614,0
1393215600000,6.044,0
1393215900000,5.626,0
1393216200000,5.84,0
1393216500000,5.837999999999999,0
1393216800000,6.044,0
1393217100000,5.596,0
1393217400000,5.867999999999999,0
1393217700000,6.0420000000000025,0
1393218000000,5.808,0
1393218300000,5.617999999999999,0
1393218600000,5.843999999999999,0
1393218900000,5.606,0
1393219200000,6.694,0
1393219500000,5.843999999999999,0
1393219800000,6.0820000000000025,0
1393220100000,5.834,0
1393220400000,6.03,0
1393220700000,5.834,0
1393221000000,5.8320000000000025,0
1393221300000,5.816,0
1393221600000,5.862,0
1393221900000,5.834,0
1393222200000,6.047999999999999,0
1393222500000,5.816,0
1393222800000,5.87,0
1393223100000,5.834,0
1393223400000,6.0520000000000005,0
1393223700000,5.622000000000001,0
1393224000000,6.256,0
1393224300000,5.626,0
1393224600000,6.2520000000000024,0
1393224900000,6.034,0
1393225200000,6.024,0
1393225500000,5.862,0
1393225800000,6.4579999999999975,0
1393226100000,5.827999999999999,0
1393226400000,6.0420000000000025,0
1393226700000,5.834,0
1393227000000,6.438,0
1393227300000,6.0420000000000025,0
1393227600000,6.047999999999999,0
1393227900000,6.034,0
1393228200000,6.2520000000000024,0
1393228500000,7.29,0
1393228800000,6.226,0
1393229100000,5.862,0
1393229400000,6.4479999999999995,0
1393229700000,6.074,0
1393230000000,6.028,0
1393230300000,6.01,0
1393230600000,5.864,0
1393230900000,5.837999999999999,0
1393231200000,6.047999999999999,0
1393231500000,5.816,0
1393231800000,5.874,0
1393232100000,6.0420000000000025,0
1393232400000,6.02,0
1393232700000,5.816,0
1393233000000,6.077999999999999,0
1393233300000,6.0420000000000025,0
1393233600000,6.028,0
1393233900000,5.626,0
1393234200000,6.244,0
1393234500000,5.62,0
1393234800000,6.044,0
1393235100000,5.834,0
1393235400000,5.808,0
1393235700000,6.07,0
1393236000000,5.836,0
1393236300000,5.834,0
1393236600000,6.024,0
1393236900000,6.226,0
1393237200000,5.85,0
1393237500000,5.843999999999999,0
1393237800000,6.287999999999999,0
1393238100000,5.837999999999999,0
1393238400000,6.056,0
1393238700000,5.624,0
1393239000000,6.024,0
1393239300000,5.86,0
1393239600000,6.044,0
1393239900000,5.624,0
1393240200000,6.02,0
1393240500000,6.056,0
1393240800000,6.2860000000000005,0
1393241100000,6.0420000000000025,0
1393241400000,6.6339999999999995,0
1393241700000,6.074,0
1393242000000,6.024,0
1393242300000,5.65,0
1393242600000,6.226,0
1393242900000,6.0420000000000025,0
1393243200000,6.0420000000000025,0
1393243500000,6.874,0
1393243800000,5.602,0
1393244100000,5.862,0
1393244400000,6.044,0
1393244700000,5.83,0
1393245000000,6.0360000000000005,0
1393245300000,5.834,0
1393245600000,6.226,0
1393245900000,6.474,0
1393246200000,6.018,0
1393246500000,5.862,0
1393246800000,6.04,0
1393247100000,6.454,0
1393247400000,5.394,0
1393247700000,5.862,0
1393248000000,5.836,0
1393248300000,6.6679999999999975,0
1393248600000,6.0420000000000025,0
1393248900000,5.622000000000001,0
1393249200000,6.2520000000000024,0
1393249500000,5.614,0
1393249800000,6.2120000000000015,0
1393250100000,6.06,0
1393250400000,6.2520000000000024,0
1393250700000,5.816,0
1393251000000,6.702000000000001,0
1393251300000,6.47,0
1393251600000,5.837999999999999,0
1393251900000,6.0420000000000025,0
1393252200000,6.23,0
1393252500000,5.83,0
1393252800000,6.2520000000000024,0
1393253100000,5.834,0
1393253400000,6.224,0
1393253700000,5.816,0
1393254000000,6.2379999999999995,0
1393254300000,5.648,0
1393254600000,6.234,0
1393254900000,5.856,0
1393255200000,5.836,0
1393255500000,5.61,0
1393255800000,6.232,0
1393256100000,5.848,0
1393256400000,6.92,0
1393256700000,5.6,0
1393257000000,5.87,0
1393257300000,5.626,0
1393257600000,6.044,0
1393257900000,5.834,0
1393258200000,6.88,0
1393258500000,5.81,0
1393258800000,5.872000000000001,0
1393259100000,5.837999999999999,0
1393259400000,6.016,0
1393259700000,5.814,0
1393260000000,6.074,0
1393260300000,5.414,0
1393260600000,6.232,0
1393260900000,6.074,0
1393261200000,6.0420000000000025,0
1393261500000,6.876,0
1393261800000,6.436,0
1393262100000,5.803999999999999,0
1393262400000,6.037999999999999,0
1393262700000,5.6579999999999995,0
1393263000000,6.2520000000000024,0
1393263300000,5.4179999999999975,0
1393263600000,6.2479999999999976,0
1393263900000,5.834,0
1393264200000,6.026,0
1393264500000,6.0420000000000025,0
1393264800000,6.044,0
1393265100000,6.032,0
1393265400000,7.044,0
1393265700000,5.8660000000000005,0
1393266000000,6.864,0
1393266300000,5.218,0
1393266600000,5.796,0
1393266900000,5.843999999999999,0
1393267200000,6.29,0
1393267500000,5.834,0
1393267800000,5.8420000000000005,0
