timestamp_ms,value,is_anomaly
1392388200000,6.456,0
1392388500000,5.816,0
1392388800000,6.268,0
1392389100000,5.816,0
1392389400000,5.862,0
1392389700000,6.246,0
1392390000000,6.648,0
1392390300000,6.4479999999999995,0
1392390600000,6.46,0
1392390900000,5.834,0
1392391200000,6.232,0
1392391500000,6.064,0
1392391800000,6.0520000000000005,0
1392392100000,5.834,0
1392392400000,6.4639999999999995,0
1392392700000,5.622000000000001,0
1392393000000,6.2379999999999995,0
1392393300000,6.06,0
1392393600000,6.04,0
1392393900000,5.837999999999999,0
1392394200000,6.024,0
1392394500000,5.86,0
1392394800000,6.432,0
1392395100000,6.6720000000000015,0
1392395400000,6.0520000000000005,0
1392395700000,5.63,0
1392396000000,6.226,0
1392396300000,6.06,0
1392396600000,5.85,0
1392396900000,6.022,0
1392397200000,6.058,0
1392397500000,5.622000000000001,0
1392397800000,6.268,0
1392398100000,6.454,0
1392398400000,7.066,0
1392398700000,5.856,0
1392399000000,6.254,0
1392399300000,6.024,0
1392399600000,6.278,0
1392399900000,5.834,0
1392400200000,5.843999999999999,0
1392400500000,5.834,0
1392400800000,6.053999999999999,0
1392401100000,6.226,0
1392401400000,5.6160000000000005,0
1392401700000,5.64,0
1392402000000,6.03,0
1392402300000,5.864,0
1392402600000,7.27,0
1392402900000,6.018,0
1392403200000,6.2620000000000005,0
1392403500000,5.8420000000000005,0
1392403800000,5.85,0
1392404100000,6.046,0
1392404400000,6.044,0
1392404700000,5.827999999999999,0
1392405000000,6.476,0
1392405300000,6.046,0
1392405600000,6.04,0
1392405900000,6.0420000000000025,0
1392406200000,7.104,0
1392406500000,6.246,0
1392406800000,6.2379999999999995,0
1392407100000,5.8660000000000005,0
1392407400000,6.044,0
1392407700000,5.834,0
1392408000000,6.25,0
1392408300000,5.834,0
1392408600000,6.2139999999999995,0
1392408900000,5.8420000000000005,0
1392409200000,6.474,0
1392409500000,6.642,0
1392409800000,6.058,0
1392410100000,5.814,0
1392410400000,6.058,0
1392410700000,5.824,0
1392411000000,6.04,0
1392411300000,6.022,0
1392411600000,5.85,0
1392411900000,6.0360000000000005,0
1392412200000,6.056,0
1392412500000,5.622000000000001,0
1392412800000,7.266,0
1392413100000,6.074,0
1392413400000,6.024,0
1392413700000,5.862,0
1392414000000,6.44,0
1392414300000,6.0520000000000005,0
1392414600000,6.246,0
1392414900000,6.2860000000000005,0
1392415200000,6.0520000000000005,0
1392415500000,6.013999999999999,0
1392415800000,6.257999999999999,0
1392416100000,5.837999999999999,0
