timestamp_ms,value,is_anomaly
1397088120000,14.012,0
1397088420000,13.334000000000001,0
1397088720000,15.0,0
1397089020000,13.998,0
1397089320000,14.332,0
1397089620000,15.002,0
1397089920000,13.984000000000002,0
1397090220000,14.674000000000001,0
1397090520000,14.668,0
1397090820000,13.665999999999999,0
1397091120000,13.334000000000001,0
1397091420000,15.046,0
1397091720000,13.332,0
1397092020000,15.0,0
1397092320000,15.0,0
1397092620000,14.368,0
1397092920000,13.665999999999999,0
1397093220000,15.332,0
1397093520000,14.334000000000001,0
1397093820000,14.335999999999999,0
1397094120000,14.0,0
1397094420000,14.332,0
1397094720000,13.332,0
1397095020000,14.998,0
1397095320000,13.665999999999999,0
1397095620000,13.67,0
1397095920000,14.668,0
1397096220000,14.334000000000001,0
1397096520000,14.304,0
1397096820000,15.038,0
1397097120000,13.665999999999999,0
1397097420000,14.334000000000001,0
1397097720000,14.0,0
1397098020000,14.665999999999999,0
1397098320000,13.0,0
1397098620000,14.334000000000001,0
1397098920000,14.658,0
1397099220000,14.0,0
1397099520000,14.318,0
1397099820000,14.277999999999999,0
1397100120000,14.706,0
1397100420000,14.334000000000001,0
1397100720000,14.0,0
1397101020000,14.694,0
1397101320000,14.334000000000001,0
1397101620000,14.002,0
1397101920000,13.716,0
1397102220000,13.962,0
1397102520000,13.998,0
1397102820000,14.002,0
1397103120000,14.0,0
1397103420000,13.332,0
1397103720000,14.335999999999999,0
1397104020000,13.708,0
1397104320000,13.998,0
1397104620000,13.664000000000001,0
1397104920000,13.665999999999999,0
1397105220000,13.958,0
1397105520000,13.716,0
1397105820000,14.306,0
1397106120000,13.332,0
1397106420000,13.618,0
1397106720000,13.665999999999999,0
1397107020000,14.0,0
1397107320000,14.0,0
1397107620000,13.334000000000001,0
1397107920000,13.998,0
1397108220000,14.0,0
1397108520000,14.668,0
1397108820000,13.665999999999999,0
1397109120000,13.668,0
1397109420000,14.332,0
1397109720000,14.334000000000001,0
1397110020000,13.335999999999999,0
1397110320000,13.665999999999999,0
1397110620000,13.994000000000002,0
1397110920000,14.056,0
1397111220000,14.636,0
1397111520000,14.384,0
1397111820000,13.308,0
1397112120000,14.334000000000001,0
1397112420000,13.334000000000001,0
1397112720000,14.366,0
1397113020000,14.0,0
1397113320000,14.0,0
1397113620000,13.668,0
1397113920000,14.0,0
1397114220000,13.74,0
1397114520000,13.968,0
1397114820000,13.665999999999999,0
1397115120000,14.0,0
1397115420000,13.33,0
1397115720000,14.0,0
1397116020000,13.952,0
1397116320000,16.0,0
1397116620000,14.0,0
1397116920000,13.344000000000001,0
1397117220000,13.668,0
1397117520000,14.0,0
1397117820000,13.334000000000001,0
1397118120000,14.668,0
1397118420000,14.084000000000001,0
1397118720000,13.645999999999999,0
1397119020000,13.334000000000001,0
1397119320000,14.0,0
1397119620000,13.0,0
1397119920000,13.665999999999999,0
1397120220000,14.334000000000001,0
1397120520000,13.665999999999999,0
1397120820000,14.29,0
1397121120000,14.0,0
1397121420000,13.386,0
1397121720000,14.0,0
1397122020000,13.658,0
1397122320000,13.318,0
1397122620000,13.665999999999999,0
1397122920000,13.34,0
1397123220000,13.334000000000001,0
1397123520000,13.665999999999999,0
1397123820000,12.998,0
1397124120000,14.332,0
1397124420000,13.668,0
1397124720000,13.665999999999999,0
1397125020000,13.332,0
1397125320000,13.322000000000001,0
1397125620000,13.668,0
1397125920000,14.0,0
1397126220000,13.332,0
1397126520000,14.0,0
1397126820000,13.286,0
1397127120000,12.998,0
